aug_id,original_id,tender_title,released_date,project_name,project_or_tender,bidding_price,description,region,region_coordinates,place_of_bid,place_of_bid_coordinates,place_of_bid_opening,place_of_bid_opening_coordinates,bid_opening,status,country_code,bidding_start_date,bidding_end_date,bidding_agency
f4950a9c-24e1-4708-ad24-7ca42f62e1fd,0736-234020230065,Procurement of 0736-234020230065 Magnetic Steel Automatic Cutting Machine(1),2023-04-13,Magnetic Steel Automatic Cutting Machine,P,$50,Required field not presented in the source,changchun,Coordinates delay,Online e-bid opening room of https://etp.faw.cn/,Coordinates delay,Online e-bid opening room of https://etp.faw.cn/,Coordinates delay,2023-05-09 09:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-13,2023-04-20,"Changchun FAW International Tendering Co.,Ltd"
bc3b763d-351b-4f3a-ab16-31f276506386,0736-234020230056,Procurement of 0736-234020230056 On-board Satellite Navigation and Positioning System Test System(2),2023-04-13,On-board Satellite Navigation and Positioning System Test System,P,$120,Required field not presented in the source,changchun,Coordinates delay,Online e-bid opening room of https://etp.faw.cn/,Coordinates delay,Online e-bid opening room of https://etp.faw.cn/,Coordinates delay,2023-05-05 10:00,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"Changchun FAW International Tendering Co.,Ltd"
c0776fbd-5be8-49a0-a608-ca3904ee2947,0736-234020230049,Procurement of 0736-234020230049 FAW Toyota Xinyi Factory Coating Workshop Innovation Technology Introduction Project - Automatic Coating Inspection and Transformation(2),2023-04-13,FAW Toyota Xinyi Factory Coating Workshop Innovation Technology Introduction Project - Automatic Coating Inspection and Transformation,P,$220,Required field not presented in the source,tianjin,Coordinates delay,Online e-bid opening room of https://etp.faw.cn/,Coordinates delay,Online e-bid opening room of https://etp.faw.cn/,Coordinates delay,2023-05-05 13:00,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"Changchun FAW International Tendering Co.,Ltd"
ec7faf9d-68f2-4174-bff7-d21e7a2c79b4,0675-234JOC103206/02,Procurement of 0675-234JOC103206/02 Ultrasound surgical suction system(1),2023-04-13,Ultrasound surgical suction system,P,$150,Required field not presented in the source,jiangsu,Coordinates delay,"Bid Opening Hall 1, 14th Floor, High Zone, Building A, Datang Science and Technology Building, No. 56 Yunlongshan Road, Jianye District, Nanjing City",Coordinates delay,"Bid Opening Hall 1, 14th Floor, High Zone, Building A, Datang Science and Technology Building, No. 56 Yunlongshan Road, Jianye District, Nanjing City",Coordinates delay,2023-05-05 09:30,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"JOC INTERNATIONAL ENGINEERING CONSULTING CO.,LTD"
2bc436b2-9b1c-48a7-8e82-7fc4a7b114dd,0675-234JOC103206/01,Procurement of 0675-234JOC103206/01 Fiber ureterorenoscope(1),2023-04-13,Fiber ureterorenoscope,P,$150,Required field not presented in the source,jiangsu,Coordinates delay,"Bid Opening Hall 1, 14th Floor, High Zone, Building A, Datang Science and Technology Building, No. 56 Yunlongshan Road, Jianye District, Nanjing City",Coordinates delay,"Bid Opening Hall 1, 14th Floor, High Zone, Building A, Datang Science and Technology Building, No. 56 Yunlongshan Road, Jianye District, Nanjing City",Coordinates delay,2023-05-05 09:30,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"JOC INTERNATIONAL ENGINEERING CONSULTING CO.,LTD"
9e8ba509-e498-4b7f-84fa-c9ac951b4d48,4510-2340001B4774,"Procurement of 4510-2340001B4774 manipulator and bolts punch for Taigang Group Lanxian Mining Co., Ltd.(2)",2023-04-13,"manipulator and bolts punch for Taigang Group Lanxian Mining Co., Ltd.",P,$330,Required field not presented in the source,Shanxi Province,Coordinates delay,Baohua Intelligent Bidding Integrated Platform.,Coordinates delay,Bid opening hall on Baohua Intelligent Bidding Integrated Platform,Coordinates delay,2023-05-05 09:00,Bidding completed,ISO 3166-1 CHN,2023-04-14,2023-04-21,"Shanghai Baohua International Tendering Co., Ltd North China branch"
0ed6ed39-5773-4ffd-b6d8-0fbe6a9c4cab,0632-2340HW1I0443/03,"Procurement of 0632-2340HW1I0443/03 3M Line Assembly Line Procurement Project of Taizhong Group Yuci Hydraulic Industry Co., Ltd(2)",2023-04-13,"3M Line Assembly Line Procurement Project of Taizhong Group Yuci Hydraulic Industry Co., Ltd",P,$115,Required field not presented in the source,"Shanxi Province, China","37.0, 112.0","9th floor, office building, Sunshine City World Financial Center, No. 8 Changxing South Street, Taiyuan, Shanxi Province",Coordinates delay,"9th floor, office building, Sunshine City World Financial Center, No. 8 Changxing South Street, Taiyuan, Shanxi Province",Coordinates delay,2023-05-04 09:30,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"Shanxi Province International Tendering Co., Ltd."
fbf61333-08a1-4134-9d74-4b1d0ffe1001,0632-2340HW1I0443/02,"Procurement of 0632-2340HW1I0443/02 Procurement Project of 2M Assembly Line of Taizhong Group Yuci Hydraulic Industry Co., Ltd(2)",2023-04-13,"Procurement Project of 2M Assembly Line of Taizhong Group Yuci Hydraulic Industry Co., Ltd",P,$115,Required field not presented in the source,"Shanxi Province, China","37.0, 112.0","9th floor, office building, Sunshine City World Financial Center, No. 8 Changxing South Street, Taiyuan, Shanxi Province",Coordinates delay,"9th floor, office building, Sunshine City World Financial Center, No. 8 Changxing South Street, Taiyuan, Shanxi Province",Coordinates delay,2023-05-04 09:30,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"Shanxi Province International Tendering Co., Ltd."
2fa5778f-41d3-441d-96c8-2b9271254827,0632-2340HW1I0443/01,"Procurement of 0632-2340HW1I0443/01 Procurement Project of 1M Line Assembly Line of Taizhong Group Yuci Hydraulic Industry Co., Ltd(2)",2023-04-13,"Procurement Project of 1M Line Assembly Line of Taizhong Group Yuci Hydraulic Industry Co., Ltd",P,$115,Required field not presented in the source,"Shanxi Province, China","37.0, 112.0","9th floor, office building, Sunshine City World Financial Center, No. 8 Changxing South Street, Taiyuan, Shanxi Province",Coordinates delay,"9th floor, office building, Sunshine City World Financial Center, No. 8 Changxing South Street, Taiyuan, Shanxi Province",Coordinates delay,2023-05-04 09:30,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"Shanxi Province International Tendering Co., Ltd."
7cf5b802-4a42-47ae-9a71-1ffdb96521eb,0664-2340SUMECA85,Procurement of 0664-2340SUMECA85 Process coner(1),2023-04-13,Process coner,P,Free,Required field not presented in the source,More details in the Chinese version of the tendering document,Coordinates delay,More details in the Chinese version of the tendering document,Coordinates delay,More details in the Chinese version of the tendering document,Coordinates delay,2023-04-20 23:59,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"SUMEC INTERNATIONAL TECHNOLOGY CO., LTD."
6bb7c5d2-4910-469e-9599-cbed0f9ea829,1344-2340JHWZ0015,Procurement of 1344-2340JHWZ0015 Procurement of Rectangular Flowmeter of PetroChina Jilin Petrochemical Company(2),2023-04-13,Procurement of Rectangular Flowmeter of PetroChina Jilin Petrochemical Company,P,$70,Required field not presented in the source,Jilin province PRC.,Coordinates delay,www.ebnew.com,Coordinates delay,www.ebnew.com,Coordinates delay,2023-05-10 13:30,Bidding yet to start,ISO 3166-1 CHN,2023-04-13,2023-04-20,"have the right to verify the commitment/screenshot. If false commitment is found, the bid will be invalid, and the Tenderee has the right to investigate its responsibility."
1eaaa4e9-e26e-4df2-816f-b7cfa45c6722,0811-234DSITC0636,Procurement of 0811-234DSITC0636 Electronic duodenoscopy and host(1),2023-04-13,Electronic duodenoscopy and host,P,$100,Required field not presented in the source,"Shanghai,China",Coordinates delay,"10th Floor, Shenghua Finance Tower, No.1 Ningbo Road , Shanghai , P.R. China",Coordinates delay,"10th Floor, Shenghua Finance Tower, No.1 Ningbo Road , Shanghai , P.R. China",Coordinates delay,2023-05-08 11:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-13,2023-04-20,"Shanghai Dongsong Healthcare &amp; Technology Co.,Ltd."
f2569c3b-6865-4368-8618-a8d756d8abeb,0730-234011020006/65,Procurement of 0730-234011020006/65 Excimer UV Processor(1),2023-04-13,Excimer UV Processor,P,$600,Required field not presented in the source,"No.6999, Xiang'an West Rd, Torch Hi-tech Zone(Xiang'an) Industrial District, Xia",Coordinates delay,bid.aited.cn,Coordinates delay,bid.aited.cn,Coordinates delay,2023-05-05 09:30,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"AVIC International Trade &amp; Economic Development ., LTD"
797aacee-b6b9-47c4-951e-5d29433d28b0,4080-234GSZB23413,"Procurement of 4080-234GSZB23413 Zhongshan Shengdi Clothing Co., Ltd. Procurement of Island Precision Computer Horizontal Knitting Machine Project(1)",2023-04-13,"Zhongshan Shengdi Clothing Co., Ltd. Procurement of Island Precision Computer Horizontal Knitting Machine Project",P,$400,Required field not presented in the source,Guangzhou Avenue North 520 good,Coordinates delay,"Room 1202, Zhongchuang Yingke building, 520 Guangzhou Avenue North,",Coordinates delay,"Room 1202, Zhongchuang Yingke building, 520 Guangzhou Avenue North,",Coordinates delay,2023-04-21 23:59,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-21,"Guo Sheng Bidding Project Management consulting (Guangzhou)co. , LTD"
b8f9c473-9c93-4837-acab-3a8d8d013a7e,4197-214BOEMY0001/163,Procurement of 4197-214BOEMY0001/163 BOE MIANYANG G6 AMOLED(FLEXIBLE) Production Line Project(2),2023-04-13,BOE MIANYANG G6 AMOLED(FLEXIBLE) Production Line Project,P,$250,Required field not presented in the source,"Sichuan,P.R.China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,2023-05-05 10:00,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"China Electronics Commerce (Beijing) Co., Ltd"
d7f005d1-00a1-451d-aba0-b09c801e85e3,4197-214BOEMY0001/162,Procurement of 4197-214BOEMY0001/162 BOE MIANYANG G6 AMOLED(FLEXIBLE) Production Line Project(2),2023-04-13,BOE MIANYANG G6 AMOLED(FLEXIBLE) Production Line Project,P,$250,Required field not presented in the source,"Sichuan,P.R.China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,2023-05-05 10:00,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"China Electronics Commerce (Beijing) Co., Ltd"
c3cb4251-4cd6-4b4c-802a-44fa6bf6afc4,4197-214BOEMY0001/161,Procurement of 4197-214BOEMY0001/161 BOE MIANYANG G6 AMOLED(FLEXIBLE) Production Line Project(2),2023-04-13,BOE MIANYANG G6 AMOLED(FLEXIBLE) Production Line Project,P,$500,Required field not presented in the source,"Sichuan,P.R.China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,2023-05-05 10:00,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"China Electronics Commerce (Beijing) Co., Ltd"
c20d56d8-e33c-4b36-a65a-43d38cc9400a,4197-214BOEMY0001/160,Procurement of 4197-214BOEMY0001/160 BOE MIANYANG G6 AMOLED(FLEXIBLE) Production Line Project(2),2023-04-13,BOE MIANYANG G6 AMOLED(FLEXIBLE) Production Line Project,P,$500,Required field not presented in the source,"Sichuan,P.R.China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,2023-05-05 10:00,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"China Electronics Commerce (Beijing) Co., Ltd"
c0eae9ea-3c48-43a6-b4d5-81d6c577c847,4197-214BOEMY0001/159,Procurement of 4197-214BOEMY0001/159 BOE MIANYANG G6 AMOLED(FLEXIBLE) Production Line Project(2),2023-04-13,BOE MIANYANG G6 AMOLED(FLEXIBLE) Production Line Project,P,$500,Required field not presented in the source,"Sichuan,P.R.China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,2023-05-05 10:00,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"China Electronics Commerce (Beijing) Co., Ltd"
291e43d7-bc97-40fc-b8ea-6bf4d1c608f9,4197-214BOEMY0001/158,Procurement of 4197-214BOEMY0001/158 BOE MIANYANG G6 AMOLED(FLEXIBLE) Production Line Project(2),2023-04-13,BOE MIANYANG G6 AMOLED(FLEXIBLE) Production Line Project,P,$500,Required field not presented in the source,"Sichuan,P.R.China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,2023-05-05 10:00,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"China Electronics Commerce (Beijing) Co., Ltd"
7c50658d-de4d-4b0d-8407-617d2f1b3ced,4197-214BOEMY0001/157,Procurement of 4197-214BOEMY0001/157 BOE MIANYANG G6 AMOLED(FLEXIBLE) Production Line Project(2),2023-04-13,BOE MIANYANG G6 AMOLED(FLEXIBLE) Production Line Project,P,$250,Required field not presented in the source,"Sichuan,P.R.China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,2023-05-05 10:00,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"China Electronics Commerce (Beijing) Co., Ltd"
a3d53988-c7e5-4ba9-ac05-267df206daac,4197-214BOEMY0001/156,Procurement of 4197-214BOEMY0001/156 BOE MIANYANG G6 AMOLED(FLEXIBLE) Production Line Project(2),2023-04-13,BOE MIANYANG G6 AMOLED(FLEXIBLE) Production Line Project,P,$250,Required field not presented in the source,"Sichuan,P.R.China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,2023-05-05 10:00,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"China Electronics Commerce (Beijing) Co., Ltd"
1492a478-a5f0-4e50-9860-312ad51a427b,4197-214BOEMY0001/155,Procurement of 4197-214BOEMY0001/155 BOE MIANYANG G6 AMOLED(FLEXIBLE) Production Line Project(2),2023-04-13,BOE MIANYANG G6 AMOLED(FLEXIBLE) Production Line Project,P,$250,Required field not presented in the source,"Sichuan,P.R.China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,2023-05-05 10:00,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"China Electronics Commerce (Beijing) Co., Ltd"
4f592449-d155-42a5-b43d-fb83ddbcab26,4197-214BOEMY0001/154,Procurement of 4197-214BOEMY0001/154 BOE MIANYANG G6 AMOLED(FLEXIBLE) Production Line Project(2),2023-04-13,BOE MIANYANG G6 AMOLED(FLEXIBLE) Production Line Project,P,$3250,Required field not presented in the source,"Sichuan,P.R.China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,2023-05-05 10:00,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"China Electronics Commerce (Beijing) Co., Ltd"
eedb359c-07cd-49b6-a4c9-ab9bfe54a38c,1225-2340AGZB0104,Procurement of 1225-2340AGZB0104 Surface Detector(1),2023-04-13,Surface Detector,P,$44,Required field not presented in the source,LIAONING,Coordinates delay,"Ansteel Tendering Co., Ltd.",Coordinates delay,"Ansteel Tendering Co., Ltd.",Coordinates delay,2023-05-05 08:30,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,Ansteel Tendering Company Limited
ed3daa57-7fe9-490a-a666-75d556db3783,0826-234023040180,Procurement of 0826-234023040180 Zhijiang Laboratory Multi chamber Magnetron sputtering Equipment International Bidding Project(1),2023-04-13,Zhijiang Laboratory Multi chamber Magnetron sputtering Equipment International Bidding Project,P,$80,Required field not presented in the source,"Zhejiang Province, China",Coordinates delay,"Room 1702, 17th Floor, West Building, Modern Real Estate Building, No. 42 Wenhui Road, Hangzhou City, China. Bid Opening Room 2",Coordinates delay,"Room 1702, 17th Floor, West Building, Modern Real Estate Building, No. 42 Wenhui Road, Hangzhou City, China. Bid Opening Room 2",Coordinates delay,2023-05-05 14:00,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"Co., Ltd. (hereinafter referred to as ""the Bidding Agency"") invites qualified bidders to submit sealed bids for the goods and related services of the multi chamber Magnetron sputtering equipment international bidding project. Name, quantity and main technical specifications of the bidding goods: multi chamber Magnetron sputtering equipment, 1 set (see Chapter VIII of the bidding document for details)."
14b40f11-3ac0-48cd-962c-81d5d1dcd7f5,0712-234022303018,Procurement of 0712-234022303018 Oxygen on-off valve 16 sets for Sinopec Anqing Petrochemical Company(1),2023-04-13,Oxygen on-off valve 16 sets for Sinopec Anqing Petrochemical Company,P,$40,Required field not presented in the source,"Anhui Province, China",Coordinates delay,"6/F Jincheng Building, No.216 Longpan Mid-road, Qinhuai District, Nanjing",Coordinates delay,"6/F Jincheng Building, No.216 Longpan Mid-road, Qinhuai District, Nanjing",Coordinates delay,2023-05-05 09:00,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"Sinopec International Co.,Ltd."
02326fc5-caf0-4e78-863a-69b1b258b8cf,0768-2340CSIMC029,Procurement of 0768-2340CSIMC029 Chromatography system procurement project(2),2023-04-13,Chromatography system procurement project,P,$87,Required field not presented in the source,"Gansu Province, China",Coordinates delay,"Meeting Room, 1st Floor, Yaduo Hotel, Building 2, 150 Guanzhuang Road, Chaoyang District, Beijing",Coordinates delay,"Meeting Room, 1st Floor, Yaduo Hotel, Building 2, 150 Guanzhuang Road, Chaoyang District, Beijing",Coordinates delay,2023-05-09 09:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-13,2023-04-20,"China National Scientific Instruments and Materials Co., Ltd."
f4e57bac-ebd4-439f-8f65-97317af6b50b,0720-2340zbzx0056,Procurement of 0720-2340zbzx0056 Femtosecond Laser Transient Absorption Spectroscopy System & Micro-nano Processing(2),2023-04-13,Femtosecond Laser Transient Absorption Spectroscopy System &amp; Micro-nano Processing,P,Free,Required field not presented in the source,"Beijing, China",Coordinates delay,China Petroleum Materials Company Limited,Coordinates delay,China Petroleum Materials Company Limited,Coordinates delay,2023-05-06 09:00,Bid ongoing,ISO 3166-1 CHN,2023-04-13,2023-04-20,China Petroleum Materials Company Limited
91191a31-cbc3-4b16-adc5-2365f8f1ffae,0773-2341SHHW0036,Procurement of 0773-2341SHHW0036 reference to Chinese(1),2023-04-13,reference to Chinese,P,$80,Required field not presented in the source,reference to Chinese,Coordinates delay,reference to Chinese,Coordinates delay,reference to Chinese,Coordinates delay,2023-05-05 09:30,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"CHINA CAPITAL TENDERING CO., LTD."
1095001e-84a9-4242-827c-dfb1239a70d3,0613-234022081568,Procurement of 0613-234022081568 FAB6 300mm 40KSpecial gas system(1),2023-04-13,FAB6 300mm 40KSpecial gas system,P,$800,Required field not presented in the source,ShangHai,Coordinates delay,"10/F Hengda Plaza 285 Changshou Road, Shanghai(Shanghai Machinery &amp; Electric Equipment Tendering Co.)",Coordinates delay,"10/F Hengda Plaza 285 Changshou Road, Shanghai(Shanghai Machinery &amp; Electric Equipment Tendering Co.)",Coordinates delay,2023-05-04 09:30,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"Shanghai Machinery &amp; Electric Equipment Tendering Co.,Ltd."
b73df87c-3dfe-4782-92d7-f77a56a30a22,2125-234zjgjg0413,Procurement of 2125-234zjgjg0413 Major Equipment Loan Project of Jilin Normal University (12) (Twice)(1),2023-04-13,Major Equipment Loan Project of Jilin Normal University (12) (Twice),P,$145.65,Required field not presented in the source,Jilin Province of China,Coordinates delay,"Bid Opening Room of Zhongji International Project Management Co., LTD. (22nd Floor, Building B8a, Central Plaza, Greenland, Intersection of Xingfu Street and South Third Ring Road, Nanguan District, Changchun)",Coordinates delay,"Bid Opening Room of Zhongji International Project Management Co., LTD. (22nd Floor, Building B8a, Central Plaza, Greenland, Intersection of Xingfu Street and South Third Ring Road, Nanguan District, Changchun)",Coordinates delay,2023-05-10 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-04-13,2023-04-20,"Zhongji International Project Management Co., Ltd."
a25c1d7a-fc05-4689-82fb-6efdbbc3016d,4197-2340CDECHEN1/03,Procurement of 4197-2340CDECHEN1/03 Equipment Procurement Project of ESWIN FOPLP(2),2023-04-13,Equipment Procurement Project of ESWIN FOPLP,P,$1650,Required field not presented in the source,"Chengdu,P.R .China",Coordinates delay,"CECOM Meeting Room, Fl.14, Building A, Guohai Plaza, 17 Fuxing Road, Haidian District, Beijing, PRC",Coordinates delay,"CECOM Meeting Room, Fl.14 , Building A, Guohai Plaza, 17 Fuxing Road, Haidian District, Beijing, PRC",Coordinates delay,2023-05-05 10:00,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"China Electronics Commerce (Beijing) Co., Ltd"
ac9cc3c9-47a4-4cc3-bbf3-f787f509ba2a,0664-2340SUMECT16,Procurement of 0664-2340SUMECT16 Deep UV lithography machine (DUV)(2),2023-04-13,Deep UV lithography machine (DUV),P,$120,Required field not presented in the source,WuXi,Coordinates delay,Please refer to the Chinese version of the bidding announcement for details,Coordinates delay,Please refer to the Chinese version of the bidding announcement for details,Coordinates delay,2023-05-05 14:00,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"SUMEC INTERNATIONAL TECHNOLOGY CO., LTD."
c506f9aa-bd4c-4f3e-8dc7-5d7a1c39552b,0643-2340YLQX2306,Procurement of 0643-2340YLQX2306 MEDICAL DEVICE(2),2023-04-13,MEDICAL DEVICE,P,$100,Required field not presented in the source,HENAN,Coordinates delay,"Henan Yuxin Bid Invitation Co.,Ltd.",Coordinates delay,"Henan Yuxin Bid Invitation Co.,Ltd.",Coordinates delay,2023-05-05 09:30,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"Henan Yuxin Bid Invitation Co.,Ltd."
65b2f5b3-5b36-41eb-ae9e-beebac6fbd02,0730-234011020148/01,Procurement of 0730-234011020148/01 Coordinate Measuring Machine(1),2023-04-13,Coordinate Measuring Machine,P,$600,Required field not presented in the source,"889th Huiqing Rd,Pudong District,Shanghai,China",Coordinates delay,bid.aited.cn,Coordinates delay,bid.aited.cn,Coordinates delay,2023-05-05 09:30,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"AVIC International Trade &amp; Economic Development ., LTD"
04e56ffa-2895-4b43-b0d2-9d9fe9a6ef98,0623-2340J1101057,"Procurement of 0623-2340J1101057 AECC South Industry Co.,Ltd Alumina crucible inside and outside lining procurement(2)",2023-04-13,"AECC South Industry Co.,Ltd Alumina crucible inside and outside lining procurement",P,$150,Required field not presented in the source,"Zhuzhou, Hunan Province, China",Coordinates delay,"Conference Room, 5th Floor, Dongjiayuan Southern Ambassador Hotel, Lusong District, Zhuzhou City, Hunan Province",Coordinates delay,"Conference Room, 5th Floor, Dongjiayuan Southern Ambassador Hotel, Lusong District, Zhuzhou City, Hunan Province",Coordinates delay,2023-05-06 09:00,Bid ongoing,ISO 3166-1 CHN,2023-04-13,2023-04-28,Hunan Provincial Tendering Limited Company
10d347a8-001f-40ff-8734-b6a89a161055,0679-234DFWHGG102,Procurement of 0679-234DFWHGG102 Modular dynamic testing machine for laboratories(1),2023-05-04,Modular dynamic testing machine for laboratories,P,$150,Required field not presented in the source,"Hubei Provence, China","32.0715816, 112.18537772071377","Room 108, Dongfeng International Tendering Co., Ltd, No. 46 Zhenhua Road, Wuhan Economic and Technological Development Zone, Hubei Provence.","32.0715816, 112.18537772071377","Room 108, Dongfeng International Tendering Co., Ltd, No. 46 Zhenhua Road, Wuhan Economic and Technological Development Zone, Hubei Provence.","32.0715816, 112.18537772071377",2023-05-25 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Dongfeng International Tendering Co., Ltd."
cff2a662-d43b-4d04-9527-addf0e5d8da7,3501-234DFGZYX027,Procurement of 3501-234DFGZYX027 Vehicle collision laboratory-Phase 1 Equipment Investment-Collision Experiment False and its calibration system(2),2023-05-04,Vehicle collision laboratory-Phase 1 Equipment Investment-Collision Experiment False and its calibration system,P,$150,Required field not presented in the source,"Guangdong,Guangzhou","23.1301964, 113.2592945","Conference Room No. 2, 1st Floor, Procurement Headquarters, Dongfeng Nissan Passenger Vehicle Company, No. 12 Fengshen Avenue, Huadu District, Guangzhou","23.372679, 113.1208389","Conference Room No. 2, 1st Floor, Procurement Headquarters, Dongfeng Nissan Passenger Vehicle Company, No. 12 Fengshen Avenue, Huadu District, Guangzhou","23.372679, 113.1208389",2023-05-26 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-05,2023-05-11,Dongfeng Consulting Co. Ltd
96384813-d029-414c-92f7-6bad445bc4c2,4197-2240XAESW002/21,Procurement of 4197-2240XAESW002/21 Silicon Industrial Base Phase II Project of Xi'an ESWIN(1),2023-05-04,Silicon Industrial Base Phase II Project of Xi'an ESWIN,P,$500,Required field not presented in the source,"Shanxi Province, China","37.0, 112.0","CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, PRC",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, PRC",Coordinates delay,2023-05-25 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"China Electronics Commerce (Beijing) Co., Ltd"
4f6e63a8-20da-4539-872c-97d538217888,4197-2240XAESW002/19,Procurement of 4197-2240XAESW002/19 Silicon Industrial Base Phase II Project of Xi'an ESWIN(1),2023-05-04,Silicon Industrial Base Phase II Project of Xi'an ESWIN,P,$1650,Required field not presented in the source,"Shanxi Province, China","37.0, 112.0","CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, PRC",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, PRC",Coordinates delay,2023-05-25 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"China Electronics Commerce (Beijing) Co., Ltd"
