$id,$type,id,vendorIdentifier,vendorName,contractId,contractName,projectEngineerManagerName,districtCode,districtDescription,countyCode,countyDescription,active,primeProjectId,federalAidProjectId,description,contractType,contractTypeDescription,minContractTypeDescription,projectTypeDescription,projectWorkTypeDescription,projectMixDescription,plannedProgramDescription,daysUsed,originalContractDays,holidays,totalTimeAdded,totalWeatherDays,tropicalWeatherAmount,weatherTypeOne,weatherTypeTwo,fundingType,categoryCode,categoryDescription,conventional,gisLink,mapUrl,workBeginDate,lettingLocation,hasEstimate,contractStatus,adjustedContractDays,currentContractDays,originalContractAmount,currentContractAmount,changeOrderAmount,estimatePaidToDate,percentChangeInDollar,percentChangeInTime,numberOfDaysFromFinalAcceptance,lettingDate,awardDate,executedDate,timeBeganDate,finalAcceptedDate,startDate,estimatedCompletion,residentEngineerName,residentOffice,projectAdministratorName,pendingAmount
11032164,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000434,F590594298,HUBBARD CONSTRUCTION COMPANY,,T1774,"James, Randall",01,FIRST,09,HIGHLANDS,False,43943315201,D120037B,SR 25 (US 27)09030000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,251.0,180.0,24,74,36,0.0,0.0,36.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-05-14T00:00:00Z,CENT,True,FINAL PAYMENT MADE,74,254,3486645.23,3507152.81,20507.58,3553965.19,0.01,0.0,216,2020-07-29T00:00:00Z,2020-08-18T00:00:00Z,2020-08-28T00:00:00Z,2021-05-14T00:00:00Z,2022-01-19T00:00:00Z,2021-05-14T00:00:00Z,2021-11-14T00:00:00Z,,,,0.0
11032165,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000435,F842663349,"TURTLE INFRASTRUCTURE PARTNERS, LLC",,T1773,"Toole, Lavenia",01,FIRST,16,POLK,False,44067215201,D120004B,SR 600 (US 92)16020000,CC,CC-Const Contract,Construction Contracts,C,X7-Traffic Operations,INTERSECTION IMPROVEMENT,,70.0,75.0,2,8,6,0.0,0.0,6.0,Federal,A,Up to $250K,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-06-13T00:00:00Z,CENT,True,FINAL PAYMENT MADE,8,83,214731.42,214731.42,0.0,194639.3,0.0,0.0,732,2020-03-25T00:00:00Z,2020-04-14T00:00:00Z,2020-04-30T00:00:00Z,2020-06-13T00:00:00Z,2020-08-21T00:00:00Z,2020-06-13T00:00:00Z,2020-08-27T00:00:00Z,,,,0.0
11032166,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000436,F591683951,"C.W. ROBERTS CONTRACTING, INC.",,T1771,"Morrisey, Kevin",01,FIRST,16,POLK,False,44035615201,D120067B,EDGEWOOD DR N16000027,CLS,CLS-Const Lump Sum,Lump Sum Contracts,C,X8-Miscellaneous Construction,BIKE PATH/TRAIL,,189.0,110.0,4,81,22,0.0,0.0,22.0,Federal,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-01-19T00:00:00Z,CENT,True,MATERIALS CERTIFIED,81,191,879962.0,906645.0,26683.0,831564.09,0.03,0.0,28,2021-08-25T00:00:00Z,2021-09-14T00:00:00Z,2021-09-23T00:00:00Z,2022-01-19T00:00:00Z,2022-07-26T00:00:00Z,2022-01-19T00:00:00Z,2022-05-18T00:00:00Z,,,,0.0
11032167,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000437,F202246559,"WRIGHT CONSTRUCTION GROUP, INC.",,T1768,"Usher, Eunice- Retired",01,FIRST,03,COLLIER,False,43900215201,D119017B,SR 2903080000,CC,CC-Const Contract,Construction Contracts,C,X7-Traffic Operations,PEDESTRIAN SAFETY IMPROVEMENT,,292.0,200.0,26,101,43,0.0,0.0,43.0,Federal,D,$1M - $2M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-05-04T00:00:00Z,CENT,True,FINAL PAYMENT MADE,101,301,1847556.17,1962457.31,114901.14,1920578.16,0.06,0.0,550,2019-10-30T00:00:00Z,2019-11-19T00:00:00Z,2019-12-09T00:00:00Z,2020-05-04T00:00:00Z,2021-02-19T00:00:00Z,2020-05-04T00:00:00Z,2020-11-20T00:00:00Z,,,,0.0
11032168,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000438,F592554039,"AMERICAN LIGHTING AND SIGNALIZATION, LLC.",,T1767,"Usher, Eunice- Retired",01,FIRST,13,MANATEE,False,44068115201,D119029B,SR 6413150000,CC,CC-Const Contract,Construction Contracts,C,X7-Traffic Operations,PEDESTRIAN SAFETY IMPROVEMENT,,105.0,79.0,3,26,8,0.0,0.0,8.0,Federal,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-04-02T00:00:00Z,CENT,True,FINAL PAYMENT MADE,26,105,561732.6,561732.6,0.0,545876.19,0.0,0.0,769,2019-07-31T00:00:00Z,2019-08-20T00:00:00Z,2019-09-06T00:00:00Z,2020-04-02T00:00:00Z,2020-07-15T00:00:00Z,2020-04-02T00:00:00Z,2020-06-20T00:00:00Z,,,,0.0
11032169,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000439,F592934582,"HIGHWAY SAFETY DEVICES, INC.",,T1764,"White, Jessica",01,FIRST,12,LEE,False,44013015201,D120008B,SR 86512004000,CC,CC-Const Contract,Construction Contracts,C,X7-Traffic Operations,LIGHTING,,137.0,100.0,4,37,13,0.0,0.0,13.0,Federal,B,$250K - $500K,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-01-19T00:00:00Z,CENT,True,FINAL PAYMENT MADE,37,137,381859.45,381859.45,0.0,358473.85,0.0,0.0,448,2020-05-20T00:00:00Z,2020-06-09T00:00:00Z,2020-06-19T00:00:00Z,2021-01-16T00:00:00Z,2021-06-01T00:00:00Z,2021-01-19T00:00:00Z,2021-04-29T00:00:00Z,,,,0.0
11032170,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000440,F650446255,"QUINN CONSTRUCTION, INC.",,T1763,"Patel, Nikesh-Inactive",01,FIRST,04,DESOTO,False,44147515201,D119018B,AMERICAN LEGION DR04000000,CC,CC-Const Contract,Construction Contracts,C,X6-Bridge Repair,BRIDGE-REPAIR/REHABILITATION,,183.0,200.0,7,15,8,0.0,0.0,8.0,Federal,D,$1M - $2M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2019-12-31T00:00:00Z,CENT,True,FINAL ACCEPTED,15,215,1200000.0,1200000.0,0.0,1176786.84,0.0,0.0,784,2019-07-31T00:00:00Z,2019-08-20T00:00:00Z,2019-09-04T00:00:00Z,2019-12-31T00:00:00Z,2020-06-30T00:00:00Z,2019-12-31T00:00:00Z,2020-07-18T00:00:00Z,,,,0.0
11032171,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000441,F590594298,HUBBARD CONSTRUCTION COMPANY,,T1760,"Toole, Lavenia",01,FIRST,16,POLK,False,43943915201,D120036B,SR 54016119000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,288.0,235.0,9,56,47,0.0,0.0,47.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-01-04T00:00:00Z,CENT,True,FINAL PAYMENT MADE,56,291,4964468.24,4976638.84,12170.6,5062612.58,0.0,0.0,309,2020-06-10T00:00:00Z,2020-06-30T00:00:00Z,2020-07-07T00:00:00Z,2021-01-04T00:00:00Z,2021-10-18T00:00:00Z,2021-01-04T00:00:00Z,2021-08-27T00:00:00Z,,,,0.0
11032172,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000442,F592934582,"HIGHWAY SAFETY DEVICES, INC.",,T1759,"Usher, Eunice- Retired",01,FIRST,01,CHARLOTTE,False,44067015201,D119030B,SR 45 (US 41)01010000,CLS,CLS-Const Lump Sum,Lump Sum Contracts,C,X7-Traffic Operations,TRAFFIC SIGNALS,,183.0,125.0,9,58,49,0.0,0.0,49.0,Federal,D,$1M - $2M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-04-27T00:00:00Z,CENT,True,FINAL PAYMENT MADE,58,183,1338165.0,1328365.0,-9800.0,1304082.95,-0.01,0.0,666,2019-07-31T00:00:00Z,2019-08-20T00:00:00Z,2019-08-30T00:00:00Z,2020-04-27T00:00:00Z,2020-10-26T00:00:00Z,2020-04-27T00:00:00Z,2020-08-29T00:00:00Z,,,,0.0
11032173,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000443,F590594298,HUBBARD CONSTRUCTION COMPANY,,T1758,"Radford, Kirby",01,FIRST,16,POLK,False,43943715201,D119035B,SR 6016130000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,219.0,265.0,5,23,17,0.0,0.0,17.0,Federal,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-01-06T00:00:00Z,CENT,True,FINAL PAYMENT MADE,23,288,7004551.16,7119832.38,115281.22,7106732.59,0.02,0.0,743,2019-07-31T00:00:00Z,2019-08-20T00:00:00Z,2019-08-29T00:00:00Z,2020-01-06T00:00:00Z,2020-08-10T00:00:00Z,2020-01-06T00:00:00Z,2020-09-27T00:00:00Z,,,,0.0
11032174,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000444,F590594298,HUBBARD CONSTRUCTION COMPANY,,T1757,"Toole, Lavenia",01,FIRST,16,POLK,False,43943615201,D120006B,SR 3716250000,CLS,CLS-Const Lump Sum,Lump Sum Contracts,C,X3-Resurfacing,RESURFACING,,260.0,200.0,9,61,25,0.0,0.0,25.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-01-26T00:00:00Z,CENT,True,FINAL PAYMENT MADE,61,261,2163088.43,2182239.02,19150.59,2176963.03,0.01,0.0,315,2020-07-29T00:00:00Z,2020-08-18T00:00:00Z,2020-08-28T00:00:00Z,2021-01-26T00:00:00Z,2021-10-12T00:00:00Z,2021-01-26T00:00:00Z,2021-08-14T00:00:00Z,,,,0.0
11032175,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000445,F471966508,AMERICAN PIPELINE CONSTRUCTION,,T1756,"Usher, Eunice- Retired",01,FIRST,12,LEE,False,43511415201,D119031B,BONITA SPRGS ELEMENTARY (SRTS) SDWK12900003,CLS,CLS-Const Lump Sum,Lump Sum Contracts,C,X2-Reconstruction,SIDEWALK,,234.0,150.0,6,84,10,0.0,0.0,10.0,Federal,D,$1M - $2M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-01-13T00:00:00Z,CENT,True,FINAL PAYMENT MADE,84,234,1037000.0,1084885.96,47885.96,1084595.39,0.05,0.0,720,2019-09-25T00:00:00Z,2019-10-15T00:00:00Z,2019-10-30T00:00:00Z,2020-01-13T00:00:00Z,2020-09-02T00:00:00Z,2020-01-13T00:00:00Z,2020-08-30T00:00:00Z,,,,0.0
11032176,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000446,F581401468,PREFERRED MATERIALS INC.,,T1755,"Mak, Josephine",01,FIRST,01,CHARLOTTE,False,43659715201,D119012B,SR 77601050000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,373.0,260.0,26,116,44,0.0,0.0,44.0,Federal,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-07-13T00:00:00Z,CENT,True,FINAL PAYMENT MADE,116,376,5620383.94,5602989.1,-17394.84,5695270.79,0.0,0.0,396,2019-12-04T00:00:00Z,2019-12-26T00:00:00Z,2020-01-13T00:00:00Z,2020-07-13T00:00:00Z,2021-07-23T00:00:00Z,2020-07-13T00:00:00Z,2021-03-31T00:00:00Z,,,,0.0
11032177,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000447,F273534317,"GOSALIA CONCRETE CONSTRUCTORS, INC.",,T1750,"Toole, Lavenia",01,FIRST,16,POLK,False,44385115201,E172239E,SR 60 (HURRICANE IRMA)16110000,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,EMERGENCY OPERATIONS,,233.0,165.0,9,68,27,0.0,0.0,27.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-01-26T00:00:00Z,CENT,True,FINAL PAYMENT MADE,68,233,2676999.0,2703685.83,26686.83,2686494.5,0.01,0.0,708,2019-08-28T00:00:00Z,2019-09-17T00:00:00Z,2019-09-27T00:00:00Z,2020-01-26T00:00:00Z,2020-09-14T00:00:00Z,2020-01-26T00:00:00Z,2020-07-09T00:00:00Z,,,,0.0
11032178,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000448,F592397581,"DUVAL ASPHALT PRODUCTS, INC.",,T2753,"Salter, James",02,SECOND,72,DUVAL,False,43980015201,D219080B,SR 9 SR 115 I-9572020000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,286.0,300.0,28,79,27,0.0,0.0,27.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-04-12T00:00:00Z,CENT,True,FINAL PAYMENT MADE,79,379,3416497.26,3891902.9,475405.64,3897875.94,0.14,0.0,578,2019-12-04T00:00:00Z,2019-12-26T00:00:00Z,2020-01-14T00:00:00Z,2020-04-12T00:00:00Z,2021-01-22T00:00:00Z,2020-04-12T00:00:00Z,2021-02-11T00:00:00Z,,,,0.0
11032179,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000449,F590594298,HUBBARD CONSTRUCTION COMPANY,,T2756,"Byrd, Taylor",02,SECOND,78,ST. JOHNS,False,43461915201,D219037B,SR 9 (I-95) FROM FLAGLER C/L TO SR 20778080000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,732.0,600.0,86,189,133,0.0,0.0,132.0,Federal,H,Over $15M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-05-11T00:00:00Z,CENT,True,FINAL PAYMENT MADE,189,789,22598230.0,22650959.99,52729.99,22293734.04,0.0,0.0,103,2020-01-29T00:00:00Z,2020-02-18T00:00:00Z,2020-02-25T00:00:00Z,2020-05-11T00:00:00Z,2022-05-12T00:00:00Z,2020-05-11T00:00:00Z,2022-01-01T00:00:00Z,,,,0.0
11032180,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000450,F592397581,"DUVAL ASPHALT PRODUCTS, INC.",,T2757,"Perry, Gregory",02,SECOND,72,DUVAL,False,43761115201,D219055B,SR 11372031000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,637.0,400.0,52,265,104,0.0,0.0,101.0,Federal,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-10-19T00:00:00Z,CENT,True,FINAL ACCEPTED,265,665,8709826.74,8796925.01,87098.27,9192061.58,0.01,0.0,9,2020-05-20T00:00:00Z,2020-06-09T00:00:00Z,2020-06-23T00:00:00Z,2020-10-19T00:00:00Z,2022-08-14T00:00:00Z,2020-10-19T00:00:00Z,2021-12-28T00:00:00Z,,,,0.0
11032181,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000451,F593582039,CHAVERS CONSTRUCTION INC,,T3732,"Benson, L. E.***Retired***(db)",03,THIRD,48,ESCAMBIA,False,44172515201,D319118B,SR 10A (US 90)48020000,CC,CC-Const Contract,Construction Contracts,C,Z-Other,SAFETY PROJECT,,123.0,90.0,6,33,20,0.0,0.0,20.0,Federal,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-04-22T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,33,123,724625.29,724625.29,0.0,671669.16,0.0,0.0,739,2020-01-29T00:00:00Z,2020-02-18T00:00:00Z,2020-03-02T00:00:00Z,2020-04-14T00:00:00Z,2020-08-14T00:00:00Z,2020-04-22T00:00:00Z,2020-07-21T00:00:00Z,,,,0.0
11032182,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000452,F592871935,"ANDERSON COLUMBIA CO., INC.",,T3730,"Thomas, Mark",03,THIRD,46,BAY,False,43972515201,D319109B,SR 7746060000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,694.0,300.0,81,395,200,0.0,0.0,200.0,Federal,G,$10M - $15M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-01-15T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,395,695,13201615.01,13201615.01,0.0,14032883.95,0.0,0.0,267,2019-09-25T00:00:00Z,2019-10-15T00:00:00Z,2019-10-30T00:00:00Z,2020-01-06T00:00:00Z,2021-11-29T00:00:00Z,2020-01-15T00:00:00Z,2020-11-10T00:00:00Z,,,,0.0
11032183,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000453,F591683951,"C.W. ROBERTS CONTRACTING, INC.",,T3729,"Chatwood, Brannon (Sandy)",03,THIRD,55,LEON,False,43972715201,D319110B,SR 20 (US 27) (APALACHEE PKWY)55080000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,314.0,220.0,25,94,63,0.0,0.0,63.0,Federal,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-07-13T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,94,314,7592042.27,7796389.27,204347.0,8127836.91,0.03,0.0,458,2020-04-29T00:00:00Z,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,2020-07-13T00:00:00Z,2021-05-22T00:00:00Z,2020-07-13T00:00:00Z,2021-02-18T00:00:00Z,,,,0.0
11032184,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000454,F592871935,"ANDERSON COLUMBIA CO., INC.",,T3725,"Jernigan, Erica",03,THIRD,57,OKALOOSA,False,43627315201,D319097B,SR 18957070000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,618.0,255.0,70,363,50,0.0,0.0,45.0,Federal,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-05-19T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,363,618,6407925.11,6454693.42,46768.31,6913503.66,0.01,0.0,216,2020-02-26T00:00:00Z,2020-03-17T00:00:00Z,2020-03-30T00:00:00Z,2020-05-12T00:00:00Z,2022-01-19T00:00:00Z,2020-05-19T00:00:00Z,2021-01-29T00:00:00Z,,,,0.0
11032185,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000455,F592871935,"ANDERSON COLUMBIA CO., INC.",,T3724,"McFarllin, David***Terminated***(db)",03,THIRD,53,JACKSON,False,43972215201,D319108B,SR 75 (US 231)53050000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,279.0,150.0,33,129,96,0.0,0.0,82.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-02-26T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,129,279,4652882.49,4613196.27,-39686.22,4673127.24,-0.01,0.0,631,2019-12-04T00:00:00Z,2019-12-26T00:00:00Z,2020-01-13T00:00:00Z,2020-02-26T00:00:00Z,2020-11-30T00:00:00Z,2020-02-26T00:00:00Z,2020-07-25T00:00:00Z,,,,0.0
11032186,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000456,F591879185,"PANHANDLE GRADING & PAVING, INC.",,T3723,"Ray, Dewayne",03,THIRD,58,SANTA ROSA,False,43972115201,D319107B,SR 8758050000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,323.0,180.0,23,143,112,0.0,0.0,94.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-04-21T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,143,323,4514949.79,4573579.12,58629.33,4576333.06,0.01,0.0,537,2020-01-29T00:00:00Z,2020-02-18T00:00:00Z,2020-03-04T00:00:00Z,2020-04-16T00:00:00Z,2021-03-04T00:00:00Z,2020-04-21T00:00:00Z,2020-10-18T00:00:00Z,,,,0.0
11032187,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000457,F274113616,PIGOTT ASPHALT AND SITEWORK LLC,,T3721,"Benson, L. E.***Retired***(db)",03,THIRD,58,SANTA ROSA,False,43188355201,D319091B,SR 30 (US 98)58030000,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,MISCELLANEOUS CONSTRUCTION,,249.0,180.0,41,69,28,0.0,0.0,28.0,Federal,D,$1M - $2M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2019-10-21T00:00:00Z,CENT,True,MATERIALS CERTIFIED,69,249,1112630.1,1112630.1,0.0,1061492.99,0.0,0.0,795,2019-07-31T00:00:00Z,2019-08-20T00:00:00Z,2019-08-30T00:00:00Z,2019-10-15T00:00:00Z,2020-06-19T00:00:00Z,2019-10-21T00:00:00Z,2020-04-18T00:00:00Z,,,,0.0
11032188,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000458,F592871935,"ANDERSON COLUMBIA CO., INC.",,T3717,"Goodwin, Zachary",03,THIRD,61,WASHINGTON,False,43720215201,D320026B,CR 278 (PIONEER RD)61570000,CC,CC-Const Contract,Construction Contracts,C,X5-Bridge Construction,BRIDGE REPLACEMENT,,202.0,150.0,16,53,34,0.0,0.0,34.0,Federal,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-10-15T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,53,203,770613.25,797858.22,27244.97,802695.03,0.04,0.0,476,2020-07-29T00:00:00Z,2020-08-18T00:00:00Z,2020-09-01T00:00:00Z,2020-10-15T00:00:00Z,2021-05-04T00:00:00Z,2020-10-15T00:00:00Z,2021-03-14T00:00:00Z,,,,0.0
11032189,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000459,F261141819,"CDM CONTRACTING, INC.",,T3707,"Goodwin, Zachary",03,THIRD,52,HOLMES,False,43938615201,D319026B,JOE WHITE RD52000040,CC,CC-Const Contract,Construction Contracts,C,X5-Bridge Construction,BRIDGE REPLACEMENT,,168.0,119.0,6,49,18,0.0,0.0,18.0,Federal,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-02-07T00:00:00Z,CENT,True,MATERIALS CERTIFIED,49,168,698965.43,713815.43,14850.0,692941.63,0.02,0.0,48,2021-10-27T00:00:00Z,2021-11-17T00:00:00Z,2021-12-06T00:00:00Z,2022-01-20T00:00:00Z,2022-07-06T00:00:00Z,2022-02-07T00:00:00Z,2022-06-06T00:00:00Z,,,,0.0
11032190,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000460,F592871935,"ANDERSON COLUMBIA CO., INC.",,T3703,"Toole, Kimberly",03,THIRD,53,JACKSON,False,43649925201,D319098B,SR 276 (PENN AVE)53110000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,SIDEWALK,,262.0,150.0,12,142,100,0.0,0.0,100.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-01-23T00:00:00Z,CENT,True,MATERIALS CERTIFIED,142,292,2458080.85,2458080.85,0.0,2554700.95,0.0,0.0,690,2019-09-25T00:00:00Z,2019-10-15T00:00:00Z,2019-10-30T00:00:00Z,2020-01-15T00:00:00Z,2020-10-02T00:00:00Z,2020-01-23T00:00:00Z,2020-07-03T00:00:00Z,,,,0.0
11032191,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000461,F593534997,"BCL CIVIL CONTRACTORS, INC.",,T3700,"Toole, Kimberly",03,THIRD,46,BAY,False,43811115201,D320031B,SR 30 (US 98B)46020000,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,SIDEWALK,,231.0,180.0,24,56,32,0.0,0.0,32.0,Federal,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-11-10T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,56,236,678788.13,678788.13,0.0,592857.29,0.0,0.0,421,2020-08-26T00:00:00Z,2020-09-15T00:00:00Z,2020-09-24T00:00:00Z,2020-11-06T00:00:00Z,2021-06-28T00:00:00Z,2020-11-10T00:00:00Z,2021-05-15T00:00:00Z,,,,0.0
11032192,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000462,F630702929,"F & W CONSTRUCTION COMPANY, INC.",,T3699,"Toole, Kimberly",03,THIRD,46,BAY,False,43228415201,D318117B,CR 389 (EAST AVE)46000119,CC,CC-Const Contract,Construction Contracts,C,X5-Bridge Construction,BRIDGE REPLACEMENT,,441.0,235.0,44,206,126,0.0,0.0,126.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-02-26T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,206,441,2694141.65,2663954.85,-30186.8,2665829.79,-0.01,0.0,469,2019-12-04T00:00:00Z,2019-12-26T00:00:00Z,2020-01-13T00:00:00Z,2020-02-26T00:00:00Z,2021-05-11T00:00:00Z,2020-02-26T00:00:00Z,2020-10-20T00:00:00Z,,,,0.0
11032193,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000463,F591683951,"C.W. ROBERTS CONTRACTING, INC.",,T3695,"Smith, Sharpie",03,THIRD,60,WALTON,False,43775415201,D318055B,SR 2060030000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,419.0,267.0,32,152,80,0.0,0.0,79.0,Federal,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2019-04-25T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,152,419,9989122.29,9989122.29,0.0,9581632.39,0.0,0.0,799,2019-01-30T00:00:00Z,2019-02-19T00:00:00Z,2019-03-12T00:00:00Z,2019-04-24T00:00:00Z,2020-06-15T00:00:00Z,2019-04-25T00:00:00Z,2020-01-17T00:00:00Z,,,,0.0
11032194,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000464,F591683951,"C.W. ROBERTS CONTRACTING, INC.",,T3694,"Kerwin, Jeff",03,THIRD,55,LEON,False,43814015201,D319102B,SR 63 (US 27)55010000,CC,CC-Const Contract,Construction Contracts,C,X7-Traffic Operations,TRAFFIC SIGNALS,,156.0,150.0,7,22,15,0.0,0.0,15.0,Federal,D,$1M - $2M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-06-08T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,22,172,1092210.04,1092210.04,0.0,1032121.33,0.0,0.0,651,2019-12-04T00:00:00Z,2019-12-26T00:00:00Z,2020-01-08T00:00:00Z,2020-06-08T00:00:00Z,2020-11-10T00:00:00Z,2020-06-08T00:00:00Z,2020-11-07T00:00:00Z,,,,0.0
11032195,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000465,F593598732,"ROADS, INC. OF NWF",,T3692,"Presson, David",03,THIRD,48,ESCAMBIA,False,43774615201,D318051B,SR 95 (US 29)48040000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,843.0,420.0,100,427,320,12033.67,0.0,319.0,Federal,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2019-06-12T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,427,847,8791950.21,9177543.06,385592.85,9104838.72,0.04,0.0,326,2019-03-27T00:00:00Z,2019-04-16T00:00:00Z,2019-04-29T00:00:00Z,2019-06-12T00:00:00Z,2021-10-01T00:00:00Z,2019-06-12T00:00:00Z,2020-08-05T00:00:00Z,,,,0.0
