doc_id,notice_status,cpv_code,reception_id,country_iso,town_iso,project_name,description,postal_code,email,amount,currency,og_notice_no,title,notice_publication_number,publication_date,oj_s__issue_number,town_city_of_the_buyer,official_name_of_the_buyer,original_language,country_of_the_buyer,type_of_buyer,eu_institution_agency,document_sent,type_of_contract,type_of_procedure,notice_type,regulation,type_of_bid,award_criteria,common_procurement_vocabulary_(cpv),place_of_performance_(nuts),internet_address_(url),legal_basis,deadline_date,latitude,longitude,country_alpha,country_mfn,currency_code,converted_amount_usd,document_id_1,publication_date_1,deadline_1,document_1,authority_name_1,document_id_2,publication_date_2,deadline_2,document_2,authority_name_2,document_id_3,publication_date_3,deadline_3,document_3,authority_name_3,document_id_4,publication_date_4,deadline_4,document_4,authority_name_4,document_id_5,publication_date_5,deadline_5,document_5,authority_name_5,document_id_6,publication_date_6,deadline_6,document_6,authority_name_6,document_id_7,publication_date_7,deadline_7,document_7,authority_name_7,document_id_8,publication_date_8,deadline_8,document_8,authority_name_8,document_id_9,publication_date_9,deadline_9,document_9,authority_name_9,document_id_10,publication_date_10,deadline_10,document_10,authority_name_10,document_id_11,publication_date_11,deadline_11,document_11,authority_name_11,document_id_12,publication_date_12,deadline_12,document_12,authority_name_12,document_id_13,publication_date_13,deadline_13,document_13,authority_name_13,document_id_14,publication_date_14,deadline_14,document_14,authority_name_14,document_id_15,publication_date_15,deadline_15,document_15,authority_name_15,document_id_16,publication_date_16,deadline_16,document_16,authority_name_16,document_id_17,publication_date_17,deadline_17,document_17,authority_name_17,document_id_18,publication_date_18,deadline_18,document_18,authority_name_18,document_id_19,publication_date_19,deadline_19,document_19,authority_name_19,document_id_20,publication_date_20,deadline_20,document_20,authority_name_20,document_id_21,publication_date_21,deadline_21,document_21,authority_name_21,document_id_22,publication_date_22,deadline_22,document_22,authority_name_22,document_id_23,publication_date_23,deadline_23,document_23,authority_name_23,document_id_24,publication_date_24,deadline_24,document_24,authority_name_24,document_id_25,publication_date_25,deadline_25,document_25,authority_name_25,document_id_26,publication_date_26,deadline_26,document_26,authority_name_26,document_id_27,publication_date_27,deadline_27,document_27,authority_name_27,document_id_28,publication_date_28,deadline_28,document_28,authority_name_28,document_id_29,publication_date_29,deadline_29,document_29,authority_name_29,document_id_30,publication_date_30,deadline_30,document_30,authority_name_30,document_id_31,publication_date_31,deadline_31,document_31,authority_name_31,document_id_32,publication_date_32,deadline_32,document_32,authority_name_32,document_id_33,publication_date_33,deadline_33,document_33,authority_name_33,document_id_34,publication_date_34,deadline_34,document_34,authority_name_34,document_id_35,publication_date_35,deadline_35,document_35,authority_name_35,document_id_36,publication_date_36,deadline_36,document_36,authority_name_36,document_id_37,publication_date_37,deadline_37,document_37,authority_name_37,document_id_38,publication_date_38,deadline_38,document_38,authority_name_38,document_id_39,publication_date_39,deadline_39,document_39,authority_name_39,document_id_40,publication_date_40,deadline_40,document_40,authority_name_40,document_id_41,publication_date_41,deadline_41,document_41,authority_name_41,document_id_42,publication_date_42,deadline_42,document_42,authority_name_42,document_id_43,publication_date_43,deadline_43,document_43,authority_name_43,document_id_44,publication_date_44,deadline_44,document_44,authority_name_44,document_id_45,publication_date_45,deadline_45,document_45,authority_name_45,document_id_46,publication_date_46,deadline_46,document_46,authority_name_46,document_id_47,publication_date_47,deadline_47,document_47,authority_name_47,document_id_48,publication_date_48,deadline_48,document_48,authority_name_48,document_id_49,publication_date_49,deadline_49,document_49,authority_name_49,document_id_50,publication_date_50,deadline_50,document_50,authority_name_50,document_id_51,publication_date_51,deadline_51,document_51,authority_name_51,document_id_52,publication_date_52,deadline_52,document_52,authority_name_52,document_id_53,publication_date_53,deadline_53,document_53,authority_name_53,document_id_54,publication_date_54,deadline_54,document_54,authority_name_54,document_id_55,publication_date_55,deadline_55,document_55,authority_name_55,document_id_56,publication_date_56,deadline_56,document_56,authority_name_56,document_id_57,publication_date_57,deadline_57,document_57,authority_name_57,document_id_58,publication_date_58,deadline_58,document_58,authority_name_58,document_id_59,publication_date_59,deadline_59,document_59,authority_name_59,document_id_60,publication_date_60,deadline_60,document_60,authority_name_60,document_id_61,publication_date_61,deadline_61,document_61,authority_name_61,document_id_62,publication_date_62,deadline_62,document_62,authority_name_62,document_id_63,publication_date_63,deadline_63,document_63,authority_name_63,document_id_64,publication_date_64,deadline_64,document_64,authority_name_64,document_id_65,publication_date_65,deadline_65,document_65,authority_name_65,document_id_66,publication_date_66,deadline_66,document_66,authority_name_66,document_id_67,publication_date_67,deadline_67,document_67,authority_name_67,document_id_68,publication_date_68,deadline_68,document_68,authority_name_68,document_id_69,publication_date_69,deadline_69,document_69,authority_name_69,document_id_70,publication_date_70,deadline_70,document_70,authority_name_70,document_id_71,publication_date_71,deadline_71,document_71,authority_name_71,document_id_72,publication_date_72,deadline_72,document_72,authority_name_72,document_id_73,publication_date_73,deadline_73,document_73,authority_name_73,document_id_74,publication_date_74,deadline_74,document_74,authority_name_74,document_id_75,publication_date_75,deadline_75,document_75,authority_name_75,document_id_76,publication_date_76,deadline_76,document_76,authority_name_76,document_id_77,publication_date_77,deadline_77,document_77,authority_name_77,document_id_78,publication_date_78,deadline_78,document_78,authority_name_78,document_id_79,publication_date_79,deadline_79,document_79,authority_name_79,document_id_80,publication_date_80,deadline_80,document_80,authority_name_80,document_id_81,publication_date_81,deadline_81,document_81,authority_name_81,document_id_82,publication_date_82,deadline_82,document_82,authority_name_82,document_id_83,publication_date_83,deadline_83,document_83,authority_name_83,document_id_84,publication_date_84,deadline_84,document_84,authority_name_84,document_id_85,publication_date_85,deadline_85,document_85,authority_name_85,document_id_86,publication_date_86,deadline_86,document_86,authority_name_86,document_id_87,publication_date_87,deadline_87,document_87,authority_name_87,document_id_88,publication_date_88,deadline_88,document_88,authority_name_88,document_id_89,publication_date_89,deadline_89,document_89,authority_name_89,document_id_90,publication_date_90,deadline_90,document_90,authority_name_90,document_id_91,publication_date_91,deadline_91,document_91,authority_name_91,document_id_92,publication_date_92,deadline_92,document_92,authority_name_92,document_id_93,publication_date_93,deadline_93,document_93,authority_name_93,document_id_94,publication_date_94,deadline_94,document_94,authority_name_94,document_id_95,publication_date_95,deadline_95,document_95,authority_name_95,document_id_96,publication_date_96,deadline_96,document_96,authority_name_96,document_id_97,publication_date_97,deadline_97,document_97,authority_name_97,document_id_98,publication_date_98,deadline_98,document_98,authority_name_98,document_id_99,publication_date_99,deadline_99,document_99,authority_name_99,document_id_100,publication_date_100,deadline_100,document_100,authority_name_100
512504-2021,Active,85000000,21-527249-001,United Kingdom,Edinburgh,Health and social work services,nan,nan,nan,nan,nan,nan,United Kingdom-Edinburgh: Health and social work services,512504-2021,08/10/2021,196,EDINBURGH,The City of Edinburgh Council,EN,UK,Regional or local authority,-,05/10/2021,Services,Competitive procedure with negotiation,Contract award notice,Not specified,Not applicable,Not applicable,"85300000 - Social work and related services85310000 - Social work services85000000 - Health and social work services98000000 - Other community, social and personal services",UKM75,http://www.edinburgh.gov.uk,Public procurement Directive 2014/24/EU,nan,55.9519018,-3.1904199, GBR, 826,,,32066-2020,22/01/2020,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512503-2021,Active,72253200,21-524970-001,United Kingdom,Leeds,Systems support services,nan,nan,nan,nan,nan,nan,United Kingdom-Leeds: Systems support services,512503-2021,08/10/2021,196,LEEDS,Leeds City Council (10002545),EN,UK,Not applicable,-,04/10/2021,Services,Not applicable,Modification of a contract/concession during its term,Not applicable,Not applicable,Not applicable,72253200 - Systems support services72250000 - System and support services,UKEUKE42,http://www.leeds.gov.uk,Public procurement Directive 2014/24/EU,nan,53.7974185,-1.5437941, GBR, 826,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512502-2021,Active,60000000,21-529283-001,United Kingdom,Ipswich,Transport services (excl. Waste transport),Home to school transport,IP1 2BX,Didia.Pontes@suffolk.gov.uk,nan,nan,nan,United Kingdom-Ipswich: Transport services (excl. Waste transport),512502-2021,08/10/2021,196,IPSWICH,Suffolk County Council,EN,UK,Regional or local authority,-,05/10/2021,Services,Contract award without prior publication,Contract award notice,Not specified,Not applicable,Lowest price,60000000 - Transport services (excl. Waste transport),UKH14,www.suffolksourcing.uk,Public procurement Directive 2014/24/EU,nan,52.0579495,1.1526345, GBR, 826,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512501-2021,Active,60000000,21-529224-001,United Kingdom,Ipswich,Transport services (excl. Waste transport),Home to school transport,IP1 2BX,Didia.Pontes@suffolk.gov.uk,nan,nan,nan,United Kingdom-Ipswich: Transport services (excl. Waste transport),512501-2021,08/10/2021,196,IPSWICH,Suffolk County Council,EN,UK,Regional or local authority,-,05/10/2021,Services,Contract award without prior publication,Contract award notice,Not specified,Not applicable,Lowest price,60000000 - Transport services (excl. Waste transport),UKH14,www.suffolksourcing.uk,Public procurement Directive 2014/24/EU,nan,52.0579495,1.1526345, GBR, 826,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512500-2021,Active,60000000,21-529182-001,United Kingdom,Ipswich,Transport services (excl. Waste transport),Home to School Transport: 2020-09-03 1200 QBE146: Stonham Parva – First Base Bury St Edmunds,IP1 2BX,Amy.Stagg@suffolk.gov.uk,nan,nan,nan,United Kingdom-Ipswich: Transport services (excl. Waste transport),512500-2021,08/10/2021,196,IPSWICH,Suffolk County Council,EN,UK,Regional or local authority,-,05/10/2021,Services,Contract award without prior publication,Contract award notice,Not specified,Not applicable,Lowest price,60000000 - Transport services (excl. Waste transport),UKH14,www.suffolksourcing.uk,Public procurement Directive 2014/24/EU,nan,52.0579495,1.1526345, GBR, 826,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512499-2021,Active,60000000,21-529146-001,United Kingdom,Ipswich,Transport services (excl. Waste transport),Home to School Transport: 2020-09-25 1200 Noon - NT505 - Wickhambrook to Newmarket Academy - 4 seats - (September 2020),IP1 2BX,Amy.Stagg@suffolk.gov.uk,nan,nan,nan,United Kingdom-Ipswich: Transport services (excl. Waste transport),512499-2021,08/10/2021,196,IPSWICH,Suffolk County Council,EN,UK,Regional or local authority,-,05/10/2021,Services,Contract award without prior publication,Contract award notice,Not specified,Not applicable,Lowest price,60000000 - Transport services (excl. Waste transport),UKH14,www.suffolksourcing.uk,Public procurement Directive 2014/24/EU,nan,52.0579495,1.1526345, GBR, 826,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512498-2021,Active,60000000,21-528942-001,United Kingdom,Ipswich,Transport services (excl. Waste transport),Home to School Transport: ML393 Eriswell to IES Breckland,IP1 2BX,Amy.Stagg@suffolk.gov.uk,nan,nan,nan,United Kingdom-Ipswich: Transport services (excl. Waste transport),512498-2021,08/10/2021,196,IPSWICH,Suffolk County Council,EN,UK,Regional or local authority,-,05/10/2021,Services,Contract award without prior publication,Contract award notice,Not specified,Not applicable,Lowest price,60000000 - Transport services (excl. Waste transport),UKH14,www.suffolksourcing.uk,Public procurement Directive 2014/24/EU,nan,52.0579495,1.1526345, GBR, 826,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512497-2021,Active,60000000,21-528935-001,United Kingdom,Ipswich,Transport services (excl. Waste transport),Home to school transport,IP1 2BX,Didia.Pontes@suffolk.gov.uk,nan,nan,nan,United Kingdom-Ipswich: Transport services (excl. Waste transport),512497-2021,08/10/2021,196,IPSWICH,Suffolk County Council,EN,UK,Regional or local authority,-,05/10/2021,Services,Contract award without prior publication,Contract award notice,Not specified,Not applicable,Lowest price,60000000 - Transport services (excl. Waste transport),UKH14,www.suffolksourcing.uk,Public procurement Directive 2014/24/EU,nan,52.0579495,1.1526345, GBR, 826,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512496-2021,Active,60000000,21-528856-001,United Kingdom,Ipswich,Transport services (excl. Waste transport),"Home to School Transport: IP209 - Ipswich IP1 to Hillside Primary School, Ipswich",IP1 2BX,Amy.Stagg@suffolk.gov.uk,nan,nan,nan,United Kingdom-Ipswich: Transport services (excl. Waste transport),512496-2021,08/10/2021,196,IPSWICH,Suffolk County Council,EN,UK,Regional or local authority,-,05/10/2021,Services,Contract award without prior publication,Contract award notice,Not specified,Not applicable,Lowest price,60000000 - Transport services (excl. Waste transport),UKH14,www.suffolksourcing.uk,Public procurement Directive 2014/24/EU,nan,52.0579495,1.1526345, GBR, 826,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512495-2021,Active,98000000,21-526437-001,United Kingdom,Ipswich,"Other community, social and personal services","Ipswich Borough Council - Tender for Debt Advice, Budgeting and Welfare Advice",IP1 2DE,procurement@ipswich.gov.uk,225000,GBP,2020/S 227-560599,"United Kingdom-Ipswich: Other community, social and personal services",512495-2021,08/10/2021,196,IPSWICH,Ipswich Borough Council (2020/S 227-560599),EN,UK,Ministry or any other national or federal authority,-,04/10/2021,Services,Open procedure,Contract award notice,Not specified,Not applicable,The most economic tender,"98000000 - Other community, social and personal services",UKH14,www.suffolksourcing.uk,Public procurement Directive 2014/24/EU,nan,52.0579495,1.1526345, GBR, 826,,,560599-2020,20/11/2020,08/01/2021,3 - Contract notice,Ipswich Borough Council,512495-2021,08/10/2021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512494-2021,Active,60000000,21-526338-001,United Kingdom,Ipswich,Transport services (excl. Waste transport),Home to school transport,IP1 2BX,Didia.Pontes@suffolk.gov.uk,nan,nan,nan,United Kingdom-Ipswich: Transport services (excl. Waste transport),512494-2021,08/10/2021,196,IPSWICH,Suffolk County Council,EN,UK,Regional or local authority,-,04/10/2021,Services,Contract award without prior publication,Contract award notice,Not specified,Not applicable,Lowest price,60000000 - Transport services (excl. Waste transport),UKH14,www.suffolksourcing.uk,Public procurement Directive 2014/24/EU,nan,52.0579495,1.1526345, GBR, 826,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512493-2021,Active,60000000,21-526265-001,United Kingdom,Ipswich,Transport services (excl. Waste transport),Home to school transport,IP1 2BX,Didia.Pontes@suffolk.gov.uk,nan,nan,nan,United Kingdom-Ipswich: Transport services (excl. Waste transport),512493-2021,08/10/2021,196,IPSWICH,Suffolk County Council,EN,UK,Regional or local authority,-,04/10/2021,Services,Contract award without prior publication,Contract award notice,Not specified,Not applicable,Lowest price,60000000 - Transport services (excl. Waste transport),UKH14,www.suffolksourcing.uk,Public procurement Directive 2014/24/EU,nan,52.0579495,1.1526345, GBR, 826,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
